surah	ayah	word	segment	form_bw	form_ar	tag	segment_type	pos	lemma	lemma_ar	root	root_ar	aspect	verb_form	voice	derivation	person	gender	number	case	mood	state	prefix	suffix_pron	special
51	56	6	2	yaEobudu	يَعْبُدُ	V	STEM	V	Eabada	عَبَدَ	Ebd	عبد	IMPF				3	M	P		SUBJ				
51	56	6	3	w	و	PRON	SUFFIX																	3MP	
51	56	6	4	ni	نِ	PRON	SUFFIX																	1S	
51	57	1	1	maA^	مَآ	NEG	STEM	NEG	maA	مَا															
51	57	2	1	>uriydu	أُرِيدُ	V	STEM	V	>araAda	أَرَادَ	rwd	رود	IMPF	IV			1		S						
51	57	3	1	mino	مِنْ	P	STEM	P	min	مِن															
51	57	3	2	hum	هُم	PRON	SUFFIX																	3MP	
51	57	4	1	m~in	مِّن	P	STEM	P	min	مِن															
51	57	5	1	r~izoqK	رِّزْقٍ	N	STEM	N	rizoq	رِزْق	rzq	رزق						M		GEN		INDEF			
51	57	6	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
51	57	6	2	maA^	مَآ	NEG	STEM	NEG	maA	مَا															
51	57	7	1	>uriydu	أُرِيدُ	V	STEM	V	>araAda	أَرَادَ	rwd	رود	IMPF	IV			1		S						
51	57	8	1	>an	أَن	SUB	STEM	SUB	>an	أَن															
51	57	9	1	yuToEimu	يُطْعِمُ	V	STEM	V	>aToEama	أَطْعَمَ	TEm	طعم	IMPF	IV			3	M	P		SUBJ				
51	57	9	2	w	و	PRON	SUFFIX																	3MP	
51	57	9	3	ni	نِ	PRON	SUFFIX																	1S	
51	58	1	1	<in~a	إِنَّ	ACC	STEM	ACC	<in~	إِنّ															<in~
51	58	2	1	{ll~aha	ٱللَّهَ	PN	STEM	PN	{ll~ah	ٱللَّه	Alh	اله								ACC					
51	58	3	1	huwa	هُوَ	PRON	STEM	PRON									3	M	S						
51	58	4	1	{l	ٱل	DET	PREFIX																Al+		
51	58	4	2	r~az~aAqu	رَّزَّاقُ	N	STEM	N	r~az~aAq	رَّزَّاق	rzq	رزق						M	S	NOM					
51	58	5	1	*uw	ذُو	N	STEM	N	*uw	ذُو								M	S	NOM					
51	58	6	1	{lo	ٱلْ	DET	PREFIX																Al+		
51	58	6	2	quw~api	قُوَّةِ	N	STEM	N	quw~ap	قُوَّة	qwy	قوي						F		GEN					
51	58	7	1	{lo	ٱلْ	DET	PREFIX																Al+		
51	58	7	2	matiynu	مَتِينُ	ADJ	STEM	ADJ	matiyn	مَتِين	mtn	متن						M	S	NOM					
51	59	1	1	fa	فَ	REM	PREFIX																f:REM+		
51	59	1	2	<in~a	إِنَّ	ACC	STEM	ACC	<in~	إِنّ															<in~
51	59	2	1	li	لِ	P	PREFIX																l:P+		
51	59	2	2	l~a*iyna	لَّذِينَ	REL	STEM	REL	{l~a*iY	ٱلَّذِى								M	P						
51	59	3	1	Zalamu	ظَلَمُ	V	STEM	V	Zalama	ظَلَمَ	Zlm	ظلم	PERF				3	M	P						
51	59	3	2	wA@	وا@	PRON	SUFFIX																	3MP	
51	59	4	1	*anuwbFA	ذَنُوبًا	N	STEM	N	*anuwb	ذَنُوب	*nb	ذنب						M		ACC		INDEF			
51	59	5	1	m~ivola	مِّثْلَ	N	STEM	N	mivol	مِثْل	mvl	مثل						M		ACC					
51	59	6	1	*anuwbi	ذَنُوبِ	N	STEM	N	*anuwb	ذَنُوب	*nb	ذنب						M		GEN					
51	59	7	1	>aSoHa`bi	أَصْحَٰبِ	N	STEM	N	>aSoHa`b	أَصْحَٰب	SHb	صحب						M	P	GEN					
51	59	7	2	himo	هِمْ	PRON	SUFFIX																	3MP	
51	59	8	1	fa	فَ	REM	PREFIX																f:REM+		
51	59	8	2	laA	لَا	NEG	STEM	NEG	laA	لَا															
51	59	9	1	yasotaEojilu	يَسْتَعْجِلُ	V	STEM	V	{sotaEojala	ٱسْتَعْجَلَ	Ejl	عجل	IMPF	X			3	M	P		JUS				
51	59	9	2	w	و	PRON	SUFFIX																	3MP	
51	59	9	3	ni	نِ	PRON	SUFFIX																	1S	
51	60	1	1	fa	فَ	REM	PREFIX																f:REM+		
51	60	1	2	wayolN	وَيْلٌ	N	STEM	N	wayol	وَيْل								M		NOM		INDEF			
51	60	2	1	l~i	لِّ	P	PREFIX																l:P+		
51	60	2	2	l~a*iyna	لَّذِينَ	REL	STEM	REL	{l~a*iY	ٱلَّذِى								M	P						
51	60	3	1	kafaru	كَفَرُ	V	STEM	V	kafara	كَفَرَ	kfr	كفر	PERF				3	M	P						
51	60	3	2	wA@	وا@	PRON	SUFFIX																	3MP	
51	60	4	1	min	مِن	P	STEM	P	min	مِن															
51	60	5	1	yawomi	يَوْمِ	N	STEM	N	yawom	يَوْم	ywm	يوم						M		GEN					
51	60	5	2	himu	هِمُ	PRON	SUFFIX																	3MP	
51	60	6	1	{l~a*iY	ٱلَّذِى	REL	STEM	REL	{l~a*iY	ٱلَّذِى								M	S						
51	60	7	1	yuwEadu	يُوعَدُ	V	STEM	V	waEada	وَعَدَ	wEd	وعد	IMPF		PASS		3	M	P						
51	60	7	2	wna	ونَ	PRON	SUFFIX																	3MP	
52	1	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	1	1	2	{l	ٱل	DET	PREFIX																Al+		
52	1	1	3	T~uwri	طُّورِ	N	STEM	N	Tuwr	طُور	Twr	طور						M		GEN					
52	2	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	2	1	2	kita`bK	كِتَٰبٍ	N	STEM	N	kita`b	كِتَٰب	ktb	كتب						M		GEN		INDEF			
52	2	2	1	m~asoTuwrK	مَّسْطُورٍ	N	STEM	N	masoTuwr	مَسْطُور	sTr	سطر			PASS	PCPL		M		GEN		INDEF			
52	3	1	1	fiY	فِى	P	STEM	P	fiY	فِى															
52	3	2	1	raq~K	رَقٍّ	N	STEM	N	raq~	رَقّ	rqq	رقق						M		GEN		INDEF			
52	3	3	1	m~an$uwrK	مَّنشُورٍ	N	STEM	N	man$uwr	مَنشُور	n$r	نشر			PASS	PCPL		M		GEN		INDEF			
52	4	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	4	1	2	{lo	ٱلْ	DET	PREFIX																Al+		
52	4	1	3	bayoti	بَيْتِ	N	STEM	N	bayot	بَيْت	byt	بيت						M		GEN					
52	4	2	1	{lo	ٱلْ	DET	PREFIX																Al+		
52	4	2	2	maEomuwri	مَعْمُورِ	N	STEM	N	maEomuwr	مَعْمُور	Emr	عمر			PASS	PCPL		M		GEN					
52	5	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	5	1	2	{l	ٱل	DET	PREFIX																Al+		
52	5	1	3	s~aqofi	سَّقْفِ	N	STEM	N	saqof	سَقْف	sqf	سقف						M		GEN					
52	5	2	1	{lo	ٱلْ	DET	PREFIX																Al+		
52	5	2	2	marofuwEi	مَرْفُوعِ	N	STEM	N	marofuwE	مَرْفُوع	rfE	رفع			PASS	PCPL		M		GEN					
52	6	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	6	1	2	{lo	ٱلْ	DET	PREFIX																Al+		
52	6	1	3	baHori	بَحْرِ	N	STEM	N	baHor	بَحْر	bHr	بحر						M		GEN					
52	6	2	1	{lo	ٱلْ	DET	PREFIX																Al+		
52	6	2	2	masojuwri	مَسْجُورِ	N	STEM	N	masojuwr	مَسْجُور	sjr	سجر			PASS	PCPL		M		GEN					
52	7	1	1	<in~a	إِنَّ	ACC	STEM	ACC	<in~	إِنّ															<in~
52	7	2	1	Ea*aAba	عَذَابَ	N	STEM	N	Ea*aAb	عَذَاب	E*b	عذب						M		ACC					
52	7	3	1	rab~i	رَبِّ	N	STEM	N	rab~	رَبّ	rbb	ربب						M		GEN					
52	7	3	2	ka	كَ	PRON	SUFFIX																	2MS	
52	7	4	1	la	لَ	EMPH	PREFIX																l:EMPH+		
52	7	4	2	wa`qiEN	وَٰقِعٌ	N	STEM	N	waAqiE	وَاقِع	wqE	وقع			ACT	PCPL		M		NOM		INDEF			
52	8	1	1	m~aA	مَّا	NEG	STEM	NEG	maA	مَا															
52	8	2	1	la	لَ	P	PREFIX																l:P+		
52	8	2	2	hu,	هُ,	PRON	STEM	PRON									3	M	S						
52	8	3	1	min	مِن	P	STEM	P	min	مِن															
52	8	4	1	daAfiEK	دَافِعٍ	N	STEM	N	daAfiE	دَافِع	dfE	دفع			ACT	PCPL		M		GEN		INDEF			
52	9	1	1	yawoma	يَوْمَ	N	STEM	N	yawom	يَوْم	ywm	يوم						M		ACC					
52	9	2	1	tamuwru	تَمُورُ	V	STEM	V	tamuwru	تَمُورُ	mwr	مور	IMPF				3	F	S						
52	9	3	1	{l	ٱل	DET	PREFIX																Al+		
52	9	3	2	s~amaA^'u	سَّمَآءُ	N	STEM	N	samaA^'	سَمَآء	smw	سمو						F		NOM					
52	9	4	1	maworFA	مَوْرًا	N	STEM	N	mawor	مَوْر	mwr	مور						M		ACC		INDEF			
52	10	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	10	1	2	tasiyru	تَسِيرُ	V	STEM	V	saAra	سَارَ	syr	سير	IMPF				3	F	S						
52	10	2	1	{lo	ٱلْ	DET	PREFIX																Al+		
52	10	2	2	jibaAlu	جِبَالُ	N	STEM	N	jabal	جَبَل	jbl	جبل						M	P	NOM					
52	10	3	1	sayorFA	سَيْرًا	N	STEM	N	sayor	سَيْر	syr	سير						M		ACC		INDEF			
52	11	1	1	fa	فَ	REM	PREFIX																f:REM+		
52	11	1	2	wayolN	وَيْلٌ	N	STEM	N	wayol	وَيْل								M		NOM		INDEF			
52	11	2	1	yawoma}i*K	يَوْمَئِذٍ	T	STEM	T	yawoma}i*	يَوْمَئِذ															
52	11	3	1	l~i	لِّ	P	PREFIX																l:P+		
52	11	3	2	lo	لْ	DET	PREFIX																Al+		
52	11	3	3	muka*~ibiyna	مُكَذِّبِينَ	N	STEM	N	m~uka*~ibiyn	مُّكَذِّبِين	k*b	كذب		II	ACT	PCPL		M	P	GEN					
52	12	1	1	{l~a*iyna	ٱلَّذِينَ	REL	STEM	REL	{l~a*iY	ٱلَّذِى								M	P						
52	12	2	1	humo	هُمْ	PRON	STEM	PRON									3	M	P						
52	12	3	1	fiY	فِى	P	STEM	P	fiY	فِى															
52	12	4	1	xawoDK	خَوْضٍ	N	STEM	N	xawoD	خَوْض	xwD	خوض				VN		M		GEN		INDEF			
52	12	5	1	yaloEabu	يَلْعَبُ	V	STEM	V	yaloEabo	يَلْعَبْ	lEb	لعب	IMPF				3	M	P						
52	12	5	2	wna	ونَ	PRON	SUFFIX																	3MP	
52	13	1	1	yawoma	يَوْمَ	N	STEM	N	yawom	يَوْم	ywm	يوم						M		ACC					
52	13	2	1	yudaE~u	يُدَعُّ	V	STEM	V	yaduE~u	يَدُعُّ	dEE	دعع	IMPF		PASS		3	M	P						
52	13	2	2	wna	ونَ	PRON	SUFFIX																	3MP	
52	13	3	1	<ilaY`	إِلَىٰ	P	STEM	P	<ilaY`	إِلَىٰ															
52	13	4	1	naAri	نَارِ	N	STEM	N	naAr	نَار	nwr	نور						F		GEN					
52	13	5	1	jahan~ama	جَهَنَّمَ	PN	STEM	PN	jahan~am	جَهَنَّم										GEN					
52	13	6	1	daE~FA	دَعًّا	N	STEM	N	daE~	دَعّ	dEE	دعع				VN		M		ACC		INDEF			
52	14	1	1	ha`*ihi	هَٰذِهِ	DEM	STEM	DEM	ha`*aA	هَٰذَا								F	S						
52	14	2	1	{l	ٱل	DET	PREFIX																Al+		
52	14	2	2	n~aAru	نَّارُ	N	STEM	N	naAr	نَار	nwr	نور						F		NOM					
52	14	3	1	{l~atiY	ٱلَّتِى	REL	STEM	REL	{l~a*iY	ٱلَّذِى								F	S						
52	14	4	1	kun	كُن	V	STEM	V	kaAna	كَانَ	kwn	كون	PERF				2	M	P						kaAn
52	14	4	2	tum	تُم	PRON	SUFFIX																	2MP	
52	14	5	1	bi	بِ	P	PREFIX																bi+		
52	14	5	2	haA	هَا	PRON	STEM	PRON									3	F	S						
52	14	6	1	tuka*~ibu	تُكَذِّبُ	V	STEM	V	ka*~aba	كَذَّبَ	k*b	كذب	IMPF	II			2	M	P						
52	14	6	2	wna	ونَ	PRON	SUFFIX																	2MP	
52	15	1	1	>a	أَ	INTG	PREFIX																A:INTG+		
52	15	1	2	fa	فَ	SUP	PREFIX																f:SUP+		
52	15	1	3	siHorN	سِحْرٌ	N	STEM	N	siHor	سِحْر	sHr	سحر						M		NOM		INDEF			
52	15	2	1	ha`*aA^	هَٰذَآ	DEM	STEM	DEM	ha`*aA	هَٰذَا								M	S						
52	15	3	1	>amo	أَمْ	CONJ	STEM	CONJ	>am	أَم															
52	15	4	1	>antumo	أَنتُمْ	PRON	STEM	PRON									2	M	P						
52	15	5	1	laA	لَا	NEG	STEM	NEG	laA	لَا															
52	15	6	1	tuboSiru	تُبْصِرُ	V	STEM	V	>aboSara	أَبْصَرَ	bSr	بصر	IMPF	IV			2	M	P						
52	15	6	2	wna	ونَ	PRON	SUFFIX																	2MP	
52	16	1	1	{Sola	ٱصْلَ	V	STEM	V	yaSolaY	يَصْلَى	Sly	صلي	IMPV				2	M	P						
52	16	1	2	wo	وْ	PRON	SUFFIX																	2MP	
52	16	1	3	haA	هَا	PRON	SUFFIX																	3FS	
52	16	2	1	fa	فَ	REM	PREFIX																f:REM+		
52	16	2	2	{Sobiru	ٱصْبِرُ	V	STEM	V	Sabara	صَبَرَ	Sbr	صبر	IMPV				2	M	P						
52	16	2	3	w^A@	وٓا@	PRON	SUFFIX																	2MP	
52	16	3	1	>awo	أَوْ	CONJ	STEM	CONJ	>aw	أَو															
52	16	4	1	laA	لَا	PRO	STEM	PRO	laA	لَا															
52	16	5	1	taSobiru	تَصْبِرُ	V	STEM	V	Sabara	صَبَرَ	Sbr	صبر	IMPF				2	M	P		JUS				
52	16	5	2	wA@	وا@	PRON	SUFFIX																	2MP	
52	16	6	1	sawaA^'N	سَوَآءٌ	N	STEM	N	sawaA^'	سَوَآء	swy	سوي						M		NOM		INDEF			
52	16	7	1	Ealayo	عَلَيْ	P	STEM	P	EalaY`	عَلَىٰ															
52	16	7	2	kumo	كُمْ	PRON	SUFFIX																	2MP	
52	16	8	1	<in~a	إِنَّ	ACC	STEM	ACC	<in~	إِنّ															<in~
52	16	8	2	maA	مَا	PREV	STEM	PREV	maA	مَا															
52	16	9	1	tujoza	تُجْزَ	V	STEM	V	jazaY`	جَزَىٰ	jzy	جزي	IMPF		PASS		2	M	P						
52	16	9	2	wona	وْنَ	PRON	SUFFIX																	2MP	
52	16	10	1	maA	مَا	REL	STEM	REL	maA	مَا															
52	16	11	1	kun	كُن	V	STEM	V	kaAna	كَانَ	kwn	كون	PERF				2	M	P						kaAn
52	16	11	2	tumo	تُمْ	PRON	SUFFIX																	2MP	
52	16	12	1	taEomalu	تَعْمَلُ	V	STEM	V	Eamila	عَمِلَ	Eml	عمل	IMPF				2	M	P						
52	16	12	2	wna	ونَ	PRON	SUFFIX																	2MP	
52	17	1	1	<in~a	إِنَّ	ACC	STEM	ACC	<in~	إِنّ															<in~
52	17	2	1	{lo	ٱلْ	DET	PREFIX																Al+		
52	17	2	2	mut~aqiyna	مُتَّقِينَ	N	STEM	N	mut~aqiyn	مُتَّقِين	wqy	وقي		VIII	ACT	PCPL		M	P	ACC					
52	17	3	1	fiY	فِى	P	STEM	P	fiY	فِى															
52	17	4	1	jan~a`tK	جَنَّٰتٍ	N	STEM	N	jan~ap	جَنَّة	jnn	جنن						F	P	GEN		INDEF			
52	17	5	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	17	5	2	naEiymK	نَعِيمٍ	N	STEM	N	naEiym	نَعِيم	nEm	نعم						M		GEN		INDEF			
52	18	1	1	fa`kihiyna	فَٰكِهِينَ	N	STEM	N	fa`kihiyn	فَٰكِهِين	fkh	فكه			ACT	PCPL		M	P	ACC					
52	18	2	1	bi	بِ	P	PREFIX																bi+		
52	18	2	2	maA^	مَآ	REL	STEM	REL	maA	مَا															
52	18	3	1	'aAtaY`	ءَاتَىٰ	V	STEM	V	A^taY	آتَى	Aty	اتي	PERF	IV			3	M	S						
52	18	3	2	humo	هُمْ	PRON	SUFFIX																	3MP	
52	18	4	1	rab~u	رَبُّ	N	STEM	N	rab~	رَبّ	rbb	ربب						M		NOM					
52	18	4	2	humo	هُمْ	PRON	SUFFIX																	3MP	
52	18	5	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	18	5	2	waqaY`	وَقَىٰ	V	STEM	V	waqaY`	وَقَىٰ	wqy	وقي	PERF				3	M	S						
52	18	5	3	humo	هُمْ	PRON	SUFFIX																	3MP	
52	18	6	1	rab~u	رَبُّ	N	STEM	N	rab~	رَبّ	rbb	ربب						M		NOM					
52	18	6	2	humo	هُمْ	PRON	SUFFIX																	3MP	
52	18	7	1	Ea*aAba	عَذَابَ	N	STEM	N	Ea*aAb	عَذَاب	E*b	عذب						M		ACC					
52	18	8	1	{lo	ٱلْ	DET	PREFIX																Al+		
52	18	8	2	jaHiymi	جَحِيمِ	N	STEM	N	jaHiym	جَحِيم	jHm	جحم						F		GEN					
52	19	1	1	kulu	كُلُ	V	STEM	V	>akala	أَكَلَ	Akl	اكل	IMPV				2	M	P						
52	19	1	2	wA@	وا@	PRON	SUFFIX																	2MP	
52	19	2	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	19	2	2	{$orabu	ٱشْرَبُ	V	STEM	V	$ariba	شَرِبَ	$rb	شرب	IMPV				2	M	P						
52	19	2	3	wA@	وا@	PRON	SUFFIX																	2MP	
52	19	3	1	haniy^_#F[A	هَنِيٓـًٔ[ا	N	STEM	N	haniy^_#	هَنِيٓـٔ	hnA	هنا						M		ACC		INDEF			
52	19	4	1	bi	بِ	P	PREFIX																bi+		
52	19	4	2	maA	مَا	REL	STEM	REL	maA	مَا															
52	19	5	1	kun	كُن	V	STEM	V	kaAna	كَانَ	kwn	كون	PERF				2	M	P						kaAn
52	19	5	2	tumo	تُمْ	PRON	SUFFIX																	2MP	
52	19	6	1	taEomalu	تَعْمَلُ	V	STEM	V	Eamila	عَمِلَ	Eml	عمل	IMPF				2	M	P						
52	19	6	2	wna	ونَ	PRON	SUFFIX																	2MP	
52	20	1	1	mut~aki_#iyna	مُتَّكِـِٔينَ	N	STEM	N	mut~aki_#iyn	مُتَّكِـِٔين	wkA	وكا		VIII	ACT	PCPL		M	P	ACC					
52	20	2	1	EalaY`	عَلَىٰ	P	STEM	P	EalaY`	عَلَىٰ															
52	20	3	1	sururK	سُرُرٍ	N	STEM	N	surur	سُرُر	srr	سرر						M	P	GEN		INDEF			
52	20	4	1	m~aSofuwfapK	مَّصْفُوفَةٍ	N	STEM	N	maSofuwfap	مَصْفُوفَة	Sff	صفف			PASS	PCPL		F		GEN		INDEF			
52	20	5	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	20	5	2	zaw~ajo	زَوَّجْ	V	STEM	V	zuw~ijato	زُوِّجَتْ	zwj	زوج	PERF	II			1		P						
52	20	5	3	na`	نَٰ	PRON	SUFFIX																	1P	
52	20	5	4	hum	هُم	PRON	SUFFIX																	3MP	
52	20	6	1	bi	بِ	P	PREFIX																bi+		
52	20	6	2	HuwrK	حُورٍ	N	STEM	N	Huwr	حُور	Hwr	حور								GEN		INDEF			
52	20	7	1	EiynK	عِينٍ	N	STEM	N	Eiyn	عِين	Eyn	عين								GEN		INDEF			
52	21	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	21	1	2	{l~a*iyna	ٱلَّذِينَ	REL	STEM	REL	{l~a*iY	ٱلَّذِى								M	P						
52	21	2	1	'aAmanu	ءَامَنُ	V	STEM	V	'aAmana	ءَامَنَ	Amn	امن	PERF	IV			3	M	P						
52	21	2	2	wA@	وا@	PRON	SUFFIX																	3MP	
52	21	3	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	21	3	2	{t~abaEato	ٱتَّبَعَتْ	V	STEM	V	{t~abaEa	ٱتَّبَعَ	tbE	تبع	PERF	VIII			3	F	S						
52	21	3	3	humo	هُمْ	PRON	SUFFIX																	3MP	
52	21	4	1	*ur~iy~atu	ذُرِّيَّتُ	N	STEM	N	*ur~iy~ap	ذُرِّيَّة	*rr	ذرر						F		NOM					
52	21	4	2	hum	هُم	PRON	SUFFIX																	3MP	
52	21	5	1	bi	بِ	P	PREFIX																bi+		
52	21	5	2	<iyma`nK	إِيمَٰنٍ	N	STEM	N	<iyma`n	إِيمَٰن	Amn	امن		IV		VN		M		GEN		INDEF			
52	21	6	1	>aloHaqo	أَلْحَقْ	V	STEM	V	>aloHaqo	أَلْحَقْ	lHq	لحق	PERF	IV			1		P						
52	21	6	2	naA	نَا	PRON	SUFFIX																	1P	
52	21	7	1	bi	بِ	P	PREFIX																bi+		
52	21	7	2	himo	هِمْ	PRON	STEM	PRON									3	M	P						
52	21	8	1	*ur~iy~ata	ذُرِّيَّتَ	N	STEM	N	*ur~iy~ap	ذُرِّيَّة	*rr	ذرر						F		ACC					
52	21	8	2	humo	هُمْ	PRON	SUFFIX																	3MP	
52	21	9	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	21	9	2	maA^	مَآ	NEG	STEM	NEG	maA	مَا															
52	21	10	1	>alato	أَلَتْ	V	STEM	V	>alato	أَلَتْ	Alt	الت	PERF				1		P						
52	21	10	2	na`	نَٰ	PRON	SUFFIX																	1P	
52	21	10	3	hum	هُم	PRON	SUFFIX																	3MP	
52	21	11	1	m~ino	مِّنْ	P	STEM	P	min	مِن															
52	21	12	1	Eamali	عَمَلِ	N	STEM	N	Eamal	عَمَل	Eml	عمل						M		GEN					
52	21	12	2	him	هِم	PRON	SUFFIX																	3MP	
52	21	13	1	m~in	مِّن	P	STEM	P	min	مِن															
52	21	14	1	$aYo'K	شَىْءٍ	N	STEM	N	$aYo'	شَىْء	$yA	شيا						M		GEN		INDEF			
52	21	15	1	kul~u	كُلُّ	N	STEM	N	kul~	كُلّ	kll	كلل						M		NOM					
52	21	16	1	{mori}K]	ٱمْرِئٍ]	N	STEM	N	{mori}	ٱمْرِئ	mrA	مرا						M		GEN		INDEF			
52	21	17	1	bi	بِ	P	PREFIX																bi+		
52	21	17	2	maA	مَا	REL	STEM	REL	maA	مَا															
52	21	18	1	kasaba	كَسَبَ	V	STEM	V	kasaba	كَسَبَ	ksb	كسب	PERF				3	M	S						
52	21	19	1	rahiynN	رَهِينٌ	N	STEM	N	rahiyn	رَهِين	rhn	رهن						M	S	NOM		INDEF			
52	22	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	22	1	2	>amodado	أَمْدَدْ	V	STEM	V	>amad~a	أَمَدَّ	mdd	مدد	PERF	IV			1		P						
52	22	1	3	na`	نَٰ	PRON	SUFFIX																	1P	
52	22	1	4	hum	هُم	PRON	SUFFIX																	3MP	
52	22	2	1	bi	بِ	P	PREFIX																bi+		
52	22	2	2	fa`kihapK	فَٰكِهَةٍ	N	STEM	N	fa`kihap	فَٰكِهَة	fkh	فكه						F		GEN		INDEF			
52	22	3	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	22	3	2	laHomK	لَحْمٍ	N	STEM	N	laHom	لَحْم	lHm	لحم						M		GEN		INDEF			
52	22	4	1	m~i	مِّ	P	STEM	P	min	مِن															
52	22	4	2	m~aA	مَّا	REL	STEM	REL	maA	مَا															
52	22	5	1	ya$otahu	يَشْتَهُ	V	STEM	V	{$otahato	ٱشْتَهَتْ	$hw	شهو	IMPF	VIII			3	M	P						
52	22	5	2	wna	ونَ	PRON	SUFFIX																	3MP	
52	23	1	1	yatana`zaEu	يَتَنَٰزَعُ	V	STEM	V	tana`zaEu	تَنَٰزَعُ	nzE	نزع	IMPF	VI			3	M	P						
52	23	1	2	wna	ونَ	PRON	SUFFIX																	3MP	
52	23	2	1	fiy	فِي	P	STEM	P	fiY	فِى															
52	23	2	2	haA	هَا	PRON	SUFFIX																	3FS	
52	23	3	1	ka>osFA	كَأْسًا	N	STEM	N	ka>os	كَأْس	kAs	كاس						F		ACC		INDEF			
52	23	4	1	l~aA	لَّا	NEG	STEM	NEG	laA	لَا															
52	23	5	1	lagowN	لَغْوٌ	N	STEM	N	lagow	لَغْو	lgw	لغو						M		NOM		INDEF			
52	23	6	1	fiy	فِي	P	STEM	P	fiY	فِى															
52	23	6	2	haA	هَا	PRON	SUFFIX																	3FS	
52	23	7	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	23	7	2	laA	لَا	NEG	STEM	NEG	laA	لَا															
52	23	8	1	ta>oviymN	تَأْثِيمٌ	N	STEM	N	ta>oviym	تَأْثِيم	Avm	اثم		II		VN		M		NOM		INDEF			
52	24	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	24	1	2	yaTuwfu	يَطُوفُ	V	STEM	V	TaAfa	طَافَ	Twf	طوف	IMPF				3	M	S						
52	24	2	1	Ealayo	عَلَيْ	P	STEM	P	EalaY`	عَلَىٰ															
52	24	2	2	himo	هِمْ	PRON	SUFFIX																	3MP	
52	24	3	1	gilomaAnN	غِلْمَانٌ	N	STEM	N	gula`m	غُلَٰم	glm	غلم						M	P	NOM		INDEF			
52	24	4	1	l~a	لَّ	P	PREFIX																l:P+		
52	24	4	2	humo	هُمْ	PRON	STEM	PRON									3	M	P						
52	24	5	1	ka>an~a	كَأَنَّ	ACC	STEM	ACC	ka>an~	كَأَنّ															<in~
52	24	5	2	humo	هُمْ	PRON	SUFFIX																	3MP	
52	24	6	1	lu&olu&N	لُؤْلُؤٌ	N	STEM	N	lu&olu&	لُؤْلُؤ	lAlA	لالا						M		NOM		INDEF			
52	24	7	1	m~akonuwnN	مَّكْنُونٌ	N	STEM	N	m~akonuwn	مَّكْنُون	knn	كنن			PASS	PCPL		M		NOM		INDEF			
52	25	1	1	wa	وَ	CONJ	PREFIX																w:CONJ+		
52	25	1	2	>aqobala	أَقْبَلَ	V	STEM	V	>aqobala	أَقْبَلَ	qbl	قبل	PERF	IV			3	M	S						
52	25	2	1	baEoDu	بَعْضُ	N	STEM	N	baEoD	بَعْض	bED	بعض						M		NOM					
52	25	2	2	humo	هُمْ	PRON	SUFFIX																	3MP	
52	25	3	1	EalaY`	عَلَىٰ	P	STEM	P	EalaY`	عَلَىٰ															
52	25	4	1	baEoDK	بَعْضٍ	N	STEM	N	baEoD	بَعْض	bED	بعض						M		GEN		INDEF			
52	25	5	1	yatasaA^'alu	يَتَسَآءَلُ	V	STEM	V	yatasaA^'alu	يَتَسَآءَلُ	sAl	سال	IMPF	VI			3	M	P						
52	25	5	2	wna	ونَ	PRON	SUFFIX																	3MP	
52	26	1	1	qaAlu	قَالُ	V	STEM	V	qaAla	قَالَ	qwl	قول	PERF				3	M	P						
52	26	1	2	w^A@	وٓا@	PRON	SUFFIX																	3MP	
52	26	2	1	<in~a	إِنَّ	ACC	STEM	ACC	<in~	إِنّ															<in~
52	26	2	2	A	ا	PRON	SUFFIX																	1P	
52	26	3	1	ku	كُ	V	STEM	V	kaAna	كَانَ	kwn	كون	PERF				1		P						kaAn
52	26	3	2	n~aA	نَّا	PRON	SUFFIX																	1P	
52	26	4	1	qabolu	قَبْلُ	T	STEM	T	qabol	قَبْل	qbl	قبل								ACC					
52	26	5	1	fiY^	فِىٓ	P	STEM	P	fiY	فِى															
52	26	6	1	>aholi	أَهْلِ	N	STEM	N	>ahol	أَهْل	Ahl	اهل						M		GEN					
52	26	6	2	naA	نَا	PRON	SUFFIX																	1P	
52	26	7	1	mu$ofiqiyna	مُشْفِقِينَ	N	STEM	N	mu$ofiquwn	مُشْفِقُون	$fq	شفق		IV	ACT	PCPL		M	P	ACC					
52	27	1	1	fa	فَ	REM	PREFIX																f:REM+		
